,0.8,0.9,0.95,0.975
2886,1.281844976013,1.645381784043,1.960786316326,2.242572923342
2887,1.281844874358,1.645381601041,1.960786031369,2.242572517805
2888,1.281844772773,1.645381418165,1.960785746609,2.242572112550
2889,1.281844671258,1.645381235416,1.960785462047,2.242571707575
2890,1.281844569814,1.645381052794,1.960785177682,2.242571302881
2891,1.281844468440,1.645380870298,1.960784893513,2.242570898467
2892,1.281844367136,1.645380687928,1.960784609541,2.242570494333
2893,1.281844265902,1.645380505685,1.960784325766,2.242570090478
2894,1.281844164738,1.645380323567,1.960784042186,2.242569686902
2895,1.281844063644,1.645380141575,1.960783758803,2.242569283606
2896,1.281843962619,1.645379959709,1.960783475616,2.242568880587
2897,1.281843861665,1.645379777969,1.960783192624,2.242568477848
2898,1.281843760780,1.645379596354,1.960782909827,2.242568075386
2899,1.281843659965,1.645379414864,1.960782627226,2.242567673203
2900,1.281843559219,1.645379233499,1.960782344819,2.242567271296
2901,1.281843458543,1.645379052260,1.960782062608,2.242566869667
2902,1.281843357936,1.645378871146,1.960781780591,2.242566468315
2903,1.281843257399,1.645378690156,1.960781498768,2.242566067240
2904,1.281843156931,1.645378509291,1.960781217139,2.242565666441
2905,1.281843056532,1.645378328551,1.960780935705,2.242565265918
2906,1.281842956202,1.645378147935,1.960780654464,2.242564865671
2907,1.281842855941,1.645377967443,1.960780373417,2.242564465699
2908,1.281842755749,1.645377787076,1.960780092563,2.242564066002
2909,1.281842655626,1.645377606832,1.960779811902,2.242563666581
2910,1.281842555572,1.645377426713,1.960779531435,2.242563267434
2911,1.281842455587,1.645377246717,1.960779251160,2.242562868561
2912,1.281842355670,1.645377066845,1.960778971077,2.242562469963
2913,1.281842255822,1.645376887097,1.960778691187,2.242562071638
2914,1.281842156042,1.645376707472,1.960778411490,2.242561673587
2915,1.281842056331,1.645376527970,1.960778131984,2.242561275809
2916,1.281841956689,1.645376348591,1.960777852670,2.242560878304
2917,1.281841857114,1.645376169336,1.960777573547,2.242560481072
2918,1.281841757608,1.645375990203,1.960777294616,2.242560084112
2919,1.281841658171,1.645375811193,1.960777015876,2.242559687425
2920,1.281841558801,1.645375632305,1.960776737328,2.242559291009
2921,1.281841459499,1.645375453541,1.960776458969,2.242558894865
2922,1.281841360265,1.645375274898,1.960776180802,2.242558498992
2923,1.281841261100,1.645375096378,1.960775902825,2.242558103389
2924,1.281841162002,1.645374917980,1.960775625038,2.242557708058
2925,1.281841062971,1.645374739704,1.960775347441,2.242557312997
2926,1.281840964009,1.645374561550,1.960775070034,2.242556918207
2927,1.281840865114,1.645374383518,1.960774792817,2.242556523686
2928,1.281840766287,1.645374205607,1.960774515789,2.242556129435
2929,1.281840667527,1.645374027818,1.960774238950,2.242555735453
2930,1.281840568835,1.645373850150,1.960773962301,2.242555341740
2931,1.281840470210,1.645373672604,1.960773685840,2.242554948296
2932,1.281840371652,1.645373495179,1.960773409568,2.242554555120
2933,1.281840273162,1.645373317874,1.960773133484,2.242554162213
2934,1.281840174738,1.645373140691,1.960772857589,2.242553769574
2935,1.281840076382,1.645372963628,1.960772581881,2.242553377202
2936,1.281839978093,1.645372786686,1.960772306362,2.242552985098
2937,1.281839879871,1.645372609865,1.960772031030,2.242552593261
2938,1.281839781715,1.645372433164,1.960771755886,2.242552201691
2939,1.281839683627,1.645372256583,1.960771480929,2.242551810387
2940,1.281839585605,1.645372080123,1.960771206159,2.242551419350
2941,1.281839487650,1.645371903782,1.960770931576,2.242551028579
2942,1.281839389761,1.645371727562,1.960770657180,2.242550638074
2943,1.281839291939,1.645371551461,1.960770382970,2.242550247834
2944,1.281839194184,1.645371375480,1.960770108947,2.242549857859
2945,1.281839096495,1.645371199618,1.960769835110,2.242549468149
2946,1.281838998872,1.645371023876,1.960769561459,2.242549078704
2947,1.281838901315,1.645370848253,1.960769287994,2.242548689524
2948,1.281838803825,1.645370672749,1.960769014714,2.242548300607
2949,1.281838706401,1.645370497365,1.960768741620,2.242547911955
2950,1.281838609043,1.645370322099,1.960768468711,2.242547523566
2951,1.281838511750,1.645370146952,1.960768195987,2.242547135440
2952,1.281838414524,1.645369971924,1.960767923447,2.242546747578
2953,1.281838317364,1.645369797014,1.960767651093,2.242546359978
2954,1.281838220269,1.645369622223,1.960767378923,2.242545972641
2955,1.281838123241,1.645369447551,1.960767106937,2.242545585566
2956,1.281838026277,1.645369272996,1.960766835135,2.242545198754
2957,1.281837929380,1.645369098560,1.960766563518,2.242544812203
2958,1.281837832548,1.645368924241,1.960766292084,2.242544425913
2959,1.281837735781,1.645368750040,1.960766020833,2.242544039885
2960,1.281837639080,1.645368575957,1.960765749766,2.242543654117
2961,1.281837542444,1.645368401992,1.960765478882,2.242543268611
2962,1.281837445874,1.645368228145,1.960765208181,2.242542883364
2963,1.281837349368,1.645368054414,1.960764937663,2.242542498378
2964,1.281837252928,1.645367880801,1.960764667327,2.242542113652
2965,1.281837156553,1.645367707305,1.960764397174,2.242541729186
2966,1.281837060243,1.645367533926,1.960764127203,2.242541344979
2967,1.281836963998,1.645367360664,1.960763857414,2.242540961031
2968,1.281836867817,1.645367187519,1.960763587807,2.242540577341
2969,1.281836771702,1.645367014490,1.960763318382,2.242540193911
2970,1.281836675651,1.645366841578,1.960763049138,2.242539810738
2971,1.281836579665,1.645366668783,1.960762780076,2.242539427824
2972,1.281836483743,1.645366496103,1.960762511194,2.242539045168
2973,1.281836387886,1.645366323540,1.960762242494,2.242538662769
2974,1.281836292094,1.645366151093,1.960761973974,2.242538280627
2975,1.281836196366,1.645365978762,1.960761705635,2.242537898743
2976,1.281836100702,1.645365806547,1.960761437477,2.242537517115
2977,1.281836005102,1.645365634448,1.960761169498,2.242537135744
2978,1.281835909567,1.645365462464,1.960760901700,2.242536754629
2979,1.281835814096,1.645365290596,1.960760634081,2.242536373770
2980,1.281835718689,1.645365118843,1.960760366643,2.242535993166
2981,1.281835623346,1.645364947205,1.960760099383,2.242535612819
2982,1.281835528067,1.645364775683,1.960759832303,2.242535232726
2983,1.281835432852,1.645364604275,1.960759565402,2.242534852889
2984,1.281835337701,1.645364432983,1.960759298680,2.242534473306
2985,1.281835242613,1.645364261805,1.960759032137,2.242534093977
2986,1.281835147589,1.645364090742,1.960758765773,2.242533714903
2987,1.281835052629,1.645363919793,1.960758499587,2.242533336083
2988,1.281834957732,1.645363748959,1.960758233579,2.242532957516
2989,1.281834862899,1.645363578240,1.960757967749,2.242532579203
2990,1.281834768130,1.645363407634,1.960757702097,2.242532201143
2991,1.281834673423,1.645363237143,1.960757436623,2.242531823336
2992,1.281834578780,1.645363066766,1.960757171326,2.242531445781
2993,1.281834484201,1.645362896502,1.960756906207,2.242531068479
2994,1.281834389684,1.645362726352,1.960756641265,2.242530691429
2995,1.281834295231,1.645362556317,1.960756376500,2.242530314631
2996,1.281834200841,1.645362386394,1.960756111911,2.242529938085
2997,1.281834106513,1.645362216585,1.960755847499,2.242529561790
2998,1.281834012249,1.645362046889,1.960755583264,2.242529185746
2999,1.281833918048,1.645361877307,1.960755319205,2.242528809953
3000,1.281833823909,1.645361707837,1.960755055322,2.242528434411
3001,1.281833729833,1.645361538481,1.960754791616,2.242528059119
3002,1.281833635820,1.645361369237,1.960754528084,2.242527684078
3003,1.281833541869,1.645361200106,1.960754264729,2.242527309286
3004,1.281833447981,1.645361031088,1.960754001549,2.242526934744
3005,1.281833354156,1.645360862183,1.960753738544,2.242526560451
3006,1.281833260392,1.645360693389,1.960753475714,2.242526186407
3007,1.281833166692,1.645360524708,1.960753213059,2.242525812613
3008,1.281833073053,1.645360356140,1.960752950579,2.242525439067
3009,1.281832979477,1.645360187683,1.960752688273,2.242525065769
3010,1.281832885963,1.645360019338,1.960752426141,2.242524692720
3011,1.281832792511,1.645359851105,1.960752164184,2.242524319918
3012,1.281832699122,1.645359682984,1.960751902401,2.242523947364
3013,1.281832605794,1.645359514975,1.960751640791,2.242523575058
3014,1.281832512528,1.645359347077,1.960751379356,2.242523202999
3015,1.281832419324,1.645359179290,1.960751118093,2.242522831186
3016,1.281832326182,1.645359011615,1.960750857005,2.242522459621
3017,1.281832233102,1.645358844051,1.960750596089,2.242522088301
3018,1.281832140083,1.645358676598,1.960750335346,2.242521717228
3019,1.281832047126,1.645358509256,1.960750074776,2.242521346401
3020,1.281831954231,1.645358342025,1.960749814379,2.242520975820
3021,1.281831861397,1.645358174904,1.960749554154,2.242520605484
3022,1.281831768624,1.645358007894,1.960749294101,2.242520235393
3023,1.281831675913,1.645357840995,1.960749034221,2.242519865547
3024,1.281831583263,1.645357674206,1.960748774512,2.242519495946
3025,1.281831490675,1.645357507528,1.960748514975,2.242519126590
3026,1.281831398148,1.645357340960,1.960748255610,2.242518757477
3027,1.281831305682,1.645357174501,1.960747996417,2.242518388609
3028,1.281831213277,1.645357008153,1.960747737394,2.242518019984
3029,1.281831120933,1.645356841914,1.960747478543,2.242517651603
3030,1.281831028650,1.645356675786,1.960747219862,2.242517283466
3031,1.281830936427,1.645356509767,1.960746961353,2.242516915571
3032,1.281830844266,1.645356343858,1.960746703014,2.242516547919
3033,1.281830752166,1.645356178058,1.960746444845,2.242516180509
3034,1.281830660126,1.645356012367,1.960746186847,2.242515813342
3035,1.281830568147,1.645355846785,1.960745929018,2.242515446417
3036,1.281830476228,1.645355681313,1.960745671360,2.242515079734
3037,1.281830384370,1.645355515950,1.960745413871,2.242514713292
3038,1.281830292573,1.645355350695,1.960745156552,2.242514347092
3039,1.281830200836,1.645355185550,1.960744899402,2.242513981133
3040,1.281830109159,1.645355020513,1.960744642422,2.242513615415
3041,1.281830017543,1.645354855584,1.960744385610,2.242513249937
3042,1.281829925987,1.645354690764,1.960744128968,2.242512884700
3043,1.281829834491,1.645354526053,1.960743872494,2.242512519703
3044,1.281829743055,1.645354361449,1.960743616189,2.242512154946
3045,1.281829651679,1.645354196954,1.960743360052,2.242511790428
3046,1.281829560363,1.645354032567,1.960743104084,2.242511426150
3047,1.281829469108,1.645353868288,1.960742848283,2.242511062111
3048,1.281829377912,1.645353704117,1.960742592651,2.242510698311
3049,1.281829286776,1.645353540053,1.960742337186,2.242510334750
3050,1.281829195699,1.645353376097,1.960742081889,2.242509971428
3051,1.281829104683,1.645353212248,1.960741826759,2.242509608344
3052,1.281829013726,1.645353048507,1.960741571797,2.242509245497
3053,1.281828922829,1.645352884873,1.960741317001,2.242508882889
3054,1.281828831991,1.645352721347,1.960741062373,2.242508520518
3055,1.281828741213,1.645352557927,1.960740807911,2.242508158385
3056,1.281828650494,1.645352394615,1.960740553616,2.242507796488
3057,1.281828559834,1.645352231409,1.960740299487,2.242507434829
3058,1.281828469234,1.645352068310,1.960740045525,2.242507073406
3059,1.281828378693,1.645351905318,1.960739791729,2.242506712220
3060,1.281828288211,1.645351742432,1.960739538098,2.242506351269
3061,1.281828197789,1.645351579653,1.960739284634,2.242505990555
3062,1.281828107425,1.645351416980,1.960739031335,2.242505630077
3063,1.281828017121,1.645351254414,1.960738778201,2.242505269834
3064,1.281827926875,1.645351091953,1.960738525233,2.242504909826
3065,1.281827836688,1.645350929599,1.960738272430,2.242504550053
3066,1.281827746561,1.645350767350,1.960738019792,2.242504190515
3067,1.281827656491,1.645350605207,1.960737767319,2.242503831211
3068,1.281827566481,1.645350443171,1.960737515010,2.242503472142
3069,1.281827476530,1.645350281239,1.960737262866,2.242503113307
3070,1.281827386637,1.645350119414,1.960737010886,2.242502754706
3071,1.281827296802,1.645349957693,1.960736759070,2.242502396339
3072,1.281827207026,1.645349796078,1.960736507419,2.242502038205
3073,1.281827117308,1.645349634568,1.960736255931,2.242501680304
3074,1.281827027649,1.645349473164,1.960736004607,2.242501322636
3075,1.281826938049,1.645349311864,1.960735753446,2.242500965201
3076,1.281826848506,1.645349150669,1.960735502449,2.242500607998
3077,1.281826759022,1.645348989579,1.960735251615,2.242500251028
3078,1.281826669596,1.645348828594,1.960735000944,2.242499894290
3079,1.281826580228,1.645348667713,1.960734750436,2.242499537783
3080,1.281826490918,1.645348506937,1.960734500091,2.242499181508
3081,1.281826401665,1.645348346265,1.960734249908,2.242498825465
3082,1.281826312471,1.645348185698,1.960733999887,2.242498469652
3083,1.281826223335,1.645348025235,1.960733750029,2.242498114071
3084,1.281826134257,1.645347864875,1.960733500333,2.242497758720
3085,1.281826045236,1.645347704620,1.960733250799,2.242497403600
3086,1.281825956273,1.645347544469,1.960733001427,2.242497048710
3087,1.281825867368,1.645347384421,1.960732752216,2.242496694050
3088,1.281825778520,1.645347224478,1.960732503167,2.242496339620
3089,1.281825689730,1.645347064637,1.960732254279,2.242495985420
3090,1.281825600997,1.645346904901,1.960732005552,2.242495631449
3091,1.281825512322,1.645346745267,1.960731756987,2.242495277707
3092,1.281825423704,1.645346585737,1.960731508582,2.242494924193
3093,1.281825335143,1.645346426310,1.960731260337,2.242494570909
3094,1.281825246640,1.645346266986,1.960731012254,2.242494217853
3095,1.281825158194,1.645346107766,1.960730764331,2.242493865025
3096,1.281825069805,1.645345948648,1.960730516568,2.242493512426
3097,1.281824981473,1.645345789633,1.960730268964,2.242493160054
3098,1.281824893198,1.645345630720,1.960730021521,2.242492807910
3099,1.281824804980,1.645345471910,1.960729774238,2.242492455993
3100,1.281824716820,1.645345313203,1.960729527114,2.242492104303
3101,1.281824628715,1.645345154598,1.960729280150,2.242491752841
3102,1.281824540668,1.645344996095,1.960729033345,2.242491401604
3103,1.281824452678,1.645344837695,1.960728786699,2.242491050595
3104,1.281824364744,1.645344679396,1.960728540212,2.242490699811
3105,1.281824276867,1.645344521200,1.960728293884,2.242490349254
3106,1.281824189046,1.645344363105,1.960728047715,2.242489998923
3107,1.281824101282,1.645344205113,1.960727801704,2.242489648817
3108,1.281824013575,1.645344047222,1.960727555851,2.242489298937
3109,1.281823925924,1.645343889432,1.960727310157,2.242488949281
3110,1.281823838329,1.645343731744,1.960727064621,2.242488599851
3111,1.281823750791,1.645343574158,1.960726819242,2.242488250646
3112,1.281823663309,1.645343416673,1.960726574022,2.242487901665
3113,1.281823575883,1.645343259289,1.960726328959,2.242487552908
3114,1.281823488513,1.645343102006,1.960726084053,2.242487204375
3115,1.281823401200,1.645342944824,1.960725839305,2.242486856067
3116,1.281823313942,1.645342787743,1.960725594714,2.242486507982
3117,1.281823226741,1.645342630763,1.960725350280,2.242486160120
3118,1.281823139595,1.645342473883,1.960725106003,2.242485812482
3119,1.281823052505,1.645342317105,1.960724861882,2.242485465066
3120,1.281822965472,1.645342160426,1.960724617918,2.242485117874
3121,1.281822878493,1.645342003848,1.960724374111,2.242484770904
3122,1.281822791571,1.645341847371,1.960724130459,2.242484424156
3123,1.281822704704,1.645341690994,1.960723886964,2.242484077631
3124,1.281822617893,1.645341534717,1.960723643625,2.242483731328
3125,1.281822531138,1.645341378540,1.960723400441,2.242483385246
3126,1.281822444438,1.645341222462,1.960723157414,2.242483039386
3127,1.281822357793,1.645341066485,1.960722914541,2.242482693747
3128,1.281822271204,1.645340910608,1.960722671824,2.242482348329
3129,1.281822184671,1.645340754830,1.960722429262,2.242482003132
3130,1.281822098192,1.645340599152,1.960722186856,2.242481658156
3131,1.281822011769,1.645340443573,1.960721944604,2.242481313400
3132,1.281821925401,1.645340288094,1.960721702507,2.242480968865
3133,1.281821839088,1.645340132713,1.960721460564,2.242480624549
3134,1.281821752831,1.645339977433,1.960721218776,2.242480280454
3135,1.281821666628,1.645339822251,1.960720977143,2.242479936578
3136,1.281821580480,1.645339667168,1.960720735663,2.242479592921
3137,1.281821494387,1.645339512184,1.960720494338,2.242479249484
3138,1.281821408349,1.645339357299,1.960720253166,2.242478906265
3139,1.281821322366,1.645339202512,1.960720012148,2.242478563266
3140,1.281821236438,1.645339047824,1.960719771284,2.242478220485
3141,1.281821150565,1.645338893235,1.960719530573,2.242477877922
3142,1.281821064746,1.645338738744,1.960719290015,2.242477535578
3143,1.281820978981,1.645338584352,1.960719049610,2.242477193451
3144,1.281820893272,1.645338430057,1.960718809359,2.242476851542
3145,1.281820807617,1.645338275861,1.960718569260,2.242476509851
3146,1.281820722016,1.645338121763,1.960718329314,2.242476168377
3147,1.281820636470,1.645337967763,1.960718089521,2.242475827120
3148,1.281820550978,1.645337813861,1.960717849880,2.242475486080
3149,1.281820465540,1.645337660057,1.960717610391,2.242475145257
3150,1.281820380157,1.645337506350,1.960717371054,2.242474804650
3151,1.281820294828,1.645337352741,1.960717131869,2.242474464260
3152,1.281820209553,1.645337199229,1.960716892836,2.242474124085
3153,1.281820124332,1.645337045815,1.960716653955,2.242473784127
3154,1.281820039165,1.645336892498,1.960716415226,2.242473444384
3155,1.281819954052,1.645336739278,1.960716176647,2.242473104856
3156,1.281819868993,1.645336586155,1.960715938220,2.242472765544
3157,1.281819783988,1.645336433130,1.960715699944,2.242472426447
3158,1.281819699037,1.645336280201,1.960715461819,2.242472087565
3159,1.281819614140,1.645336127369,1.960715223845,2.242471748897
3160,1.281819529296,1.645335974634,1.960714986022,2.242471410444
3161,1.281819444506,1.645335821996,1.960714748349,2.242471072205
3162,1.281819359770,1.645335669454,1.960714510826,2.242470734181
3163,1.281819275087,1.645335517009,1.960714273454,2.242470396370
3164,1.281819190458,1.645335364660,1.960714036232,2.242470058772
3165,1.281819105882,1.645335212407,1.960713799159,2.242469721388
3166,1.281819021360,1.645335060251,1.960713562237,2.242469384218
3167,1.281818936891,1.645334908190,1.960713325464,2.242469047260
3168,1.281818852476,1.645334756226,1.960713088841,2.242468710515
3169,1.281818768114,1.645334604358,1.960712852367,2.242468373983
3170,1.281818683805,1.645334452585,1.960712616043,2.242468037663
3171,1.281818599549,1.645334300908,1.960712379867,2.242467701555
3172,1.281818515346,1.645334149327,1.960712143840,2.242467365660
3173,1.281818431197,1.645333997842,1.960711907963,2.242467029976
3174,1.281818347100,1.645333846452,1.960711672234,2.242466694504
3175,1.281818263057,1.645333695157,1.960711436653,2.242466359243
3176,1.281818179066,1.645333543958,1.960711201221,2.242466024194
3177,1.281818095128,1.645333392854,1.960710965938,2.242465689355
3178,1.281818011243,1.645333241845,1.960710730802,2.242465354728
3179,1.281817927412,1.645333090931,1.960710495814,2.242465020311
3180,1.281817843632,1.645332940112,1.960710260974,2.242464686104
3181,1.281817759905,1.645332789388,1.960710026282,2.242464352108
3182,1.281817676231,1.645332638758,1.960709791738,2.242464018321
3183,1.281817592610,1.645332488223,1.960709557341,2.242463684745
3184,1.281817509041,1.645332337783,1.960709323091,2.242463351378
3185,1.281817425525,1.645332187437,1.960709088988,2.242463018220
3186,1.281817342061,1.645332037186,1.960708855032,2.242462685272
3187,1.281817258649,1.645331887029,1.960708621224,2.242462352533
3188,1.281817175290,1.645331736967,1.960708387562,2.242462020002
3189,1.281817091983,1.645331586998,1.960708154046,2.242461687681
3190,1.281817008728,1.645331437123,1.960707920677,2.242461355567
3191,1.281816925525,1.645331287343,1.960707687454,2.242461023662
3192,1.281816842375,1.645331137656,1.960707454378,2.242460691965
3193,1.281816759277,1.645330988063,1.960707221447,2.242460360476
3194,1.281816676230,1.645330838564,1.960706988663,2.242460029195
3195,1.281816593236,1.645330689159,1.960706756024,2.242459698121
3196,1.281816510294,1.645330539847,1.960706523531,2.242459367254
3197,1.281816427403,1.645330390628,1.960706291183,2.242459036594
3198,1.281816344565,1.645330241503,1.960706058981,2.242458706141
3199,1.281816261778,1.645330092471,1.960705826924,2.242458375895
3200,1.281816179043,1.645329943532,1.960705595012,2.242458045856
3201,1.281816096360,1.645329794686,1.960705363245,2.242457716023
3202,1.281816013728,1.645329645933,1.960705131623,2.242457386395
3203,1.281815931148,1.645329497273,1.960704900146,2.242457056974
3204,1.281815848620,1.645329348706,1.960704668812,2.242456727759
3205,1.281815766143,1.645329200232,1.960704437624,2.242456398749
3206,1.281815683717,1.645329051850,1.960704206580,2.242456069944
3207,1.281815601343,1.645328903561,1.960703975680,2.242455741345
3208,1.281815519020,1.645328755365,1.960703744923,2.242455412950
3209,1.281815436749,1.645328607260,1.960703514311,2.242455084760
3210,1.281815354529,1.645328459249,1.960703283843,2.242454756775
3211,1.281815272360,1.645328311329,1.960703053518,2.242454428994
3212,1.281815190242,1.645328163501,1.960702823336,2.242454101418
3213,1.281815108176,1.645328015766,1.960702593298,2.242453774045
3214,1.281815026160,1.645327868122,1.960702363403,2.242453446876
3215,1.281814944196,1.645327720570,1.960702133651,2.242453119911
3216,1.281814862282,1.645327573111,1.960701904043,2.242452793149
3217,1.281814780419,1.645327425742,1.960701674577,2.242452466591
3218,1.281814698608,1.645327278466,1.960701445253,2.242452140235
3219,1.281814616847,1.645327131281,1.960701216072,2.242451814082
3220,1.281814535137,1.645326984187,1.960700987034,2.242451488132
3221,1.281814453478,1.645326837185,1.960700758137,2.242451162385
3222,1.281814371869,1.645326690274,1.960700529383,2.242450836840
3223,1.281814290311,1.645326543454,1.960700300771,2.242450511497
3224,1.281814208804,1.645326396726,1.960700072301,2.242450186356
3225,1.281814127347,1.645326250088,1.960699843972,2.242449861416
3226,1.281814045941,1.645326103541,1.960699615785,2.242449536678
3227,1.281813964585,1.645325957085,1.960699387740,2.242449212142
3228,1.281813883280,1.645325810720,1.960699159836,2.242448887806
3229,1.281813802024,1.645325664446,1.960698932073,2.242448563672
3230,1.281813720820,1.645325518262,1.960698704451,2.242448239738
3231,1.281813639665,1.645325372169,1.960698476971,2.242447916005
3232,1.281813558561,1.645325226166,1.960698249631,2.242447592473
3233,1.281813477507,1.645325080253,1.960698022431,2.242447269140
3234,1.281813396503,1.645324934431,1.960697795373,2.242446946008
3235,1.281813315549,1.645324788699,1.960697568454,2.242446623076
3236,1.281813234645,1.645324643057,1.960697341676,2.242446300343
3237,1.281813153792,1.645324497505,1.960697115039,2.242445977810
3238,1.281813072988,1.645324352043,1.960696888541,2.242445655476
3239,1.281812992234,1.645324206671,1.960696662183,2.242445333341
3240,1.281812911530,1.645324061388,1.960696435965,2.242445011405
3241,1.281812830876,1.645323916196,1.960696209886,2.242444689668
3242,1.281812750271,1.645323771092,1.960695983947,2.242444368129
3243,1.281812669716,1.645323626079,1.960695758148,2.242444046789
3244,1.281812589211,1.645323481154,1.960695532487,2.242443725647
3245,1.281812508756,1.645323336320,1.960695306966,2.242443404703
3246,1.281812428350,1.645323191574,1.960695081584,2.242443083957
3247,1.281812347994,1.645323046917,1.960694856341,2.242442763408
3248,1.281812267687,1.645322902350,1.960694631236,2.242442443057
3249,1.281812187430,1.645322757872,1.960694406270,2.242442122904
3250,1.281812107222,1.645322613483,1.960694181443,2.242441802947
3251,1.281812027063,1.645322469182,1.960693956754,2.242441483187
3252,1.281811946954,1.645322324970,1.960693732203,2.242441163624
3253,1.281811866893,1.645322180847,1.960693507790,2.242440844258
3254,1.281811786883,1.645322036813,1.960693283515,2.242440525088
3255,1.281811706921,1.645321892867,1.960693059378,2.242440206114
3256,1.281811627009,1.645321749009,1.960692835379,2.242439887336
3257,1.281811547145,1.645321605240,1.960692611518,2.242439568754
3258,1.281811467331,1.645321461559,1.960692387794,2.242439250368
3259,1.281811387565,1.645321317967,1.960692164207,2.242438932177
3260,1.281811307849,1.645321174462,1.960691940757,2.242438614182
3261,1.281811228181,1.645321031046,1.960691717445,2.242438296381
3262,1.281811148562,1.645320887717,1.960691494269,2.242437978776
3263,1.281811068992,1.645320744477,1.960691271231,2.242437661365
3264,1.281810989471,1.645320601324,1.960691048329,2.242437344149
3265,1.281810909999,1.645320458259,1.960690825563,2.242437027127
3266,1.281810830575,1.645320315281,1.960690602935,2.242436710300
3267,1.281810751200,1.645320172391,1.960690380442,2.242436393666
3268,1.281810671873,1.645320029589,1.960690158086,2.242436077226
3269,1.281810592595,1.645319886874,1.960689935865,2.242435760980
3270,1.281810513366,1.645319744246,1.960689713781,2.242435444928
3271,1.281810434185,1.645319601705,1.960689491833,2.242435129069
3272,1.281810355052,1.645319459252,1.960689270020,2.242434813403
3273,1.281810275968,1.645319316885,1.960689048343,2.242434497930
3274,1.281810196932,1.645319174606,1.960688826801,2.242434182650
3275,1.281810117944,1.645319032414,1.960688605395,2.242433867562
3276,1.281810039005,1.645318890308,1.960688384124,2.242433552667
3277,1.281809960114,1.645318748289,1.960688162988,2.242433237964
3278,1.281809881271,1.645318606357,1.960687941987,2.242432923454
3279,1.281809802475,1.645318464511,1.960687721121,2.242432609135
3280,1.281809723728,1.645318322752,1.960687500389,2.242432295008
3281,1.281809645030,1.645318181080,1.960687279792,2.242431981072
3282,1.281809566379,1.645318039494,1.960687059330,2.242431667328
3283,1.281809487776,1.645317897994,1.960686839002,2.242431353775
3284,1.281809409220,1.645317756580,1.960686618808,2.242431040413
3285,1.281809330713,1.645317615252,1.960686398749,2.242430727242
3286,1.281809252253,1.645317474011,1.960686178823,2.242430414262
3287,1.281809173842,1.645317332855,1.960685959031,2.242430101472
3288,1.281809095478,1.645317191785,1.960685739373,2.242429788873
3289,1.281809017161,1.645317050801,1.960685519849,2.242429476464
3290,1.281808938892,1.645316909903,1.960685300458,2.242429164244
3291,1.281808860671,1.645316769091,1.960685081200,2.242428852215
3292,1.281808782497,1.645316628363,1.960684862076,2.242428540375
3293,1.281808704371,1.645316487722,1.960684643085,2.242428228725
3294,1.281808626292,1.645316347166,1.960684424226,2.242427917264
3295,1.281808548261,1.645316206695,1.960684205501,2.242427605992
3296,1.281808470277,1.645316066310,1.960683986908,2.242427294909
3297,1.281808392340,1.645315926009,1.960683768449,2.242426984015
3298,1.281808314451,1.645315785794,1.960683550121,2.242426673309
3299,1.281808236609,1.645315645664,1.960683331926,2.242426362792
3300,1.281808158814,1.645315505619,1.960683113864,2.242426052464
3301,1.281808081066,1.645315365658,1.960682895933,2.242425742323
3302,1.281808003365,1.645315225783,1.960682678135,2.242425432370
3303,1.281807925711,1.645315085992,1.960682460468,2.242425122605
3304,1.281807848105,1.645314946286,1.960682242933,2.242424813028
3305,1.281807770545,1.645314806664,1.960682025530,2.242424503638
3306,1.281807693032,1.645314667127,1.960681808259,2.242424194435
3307,1.281807615566,1.645314527674,1.960681591119,2.242423885420
3308,1.281807538147,1.645314388306,1.960681374110,2.242423576591
3309,1.281807460775,1.645314249022,1.960681157233,2.242423267949
3310,1.281807383450,1.645314109822,1.960680940486,2.242422959493
3311,1.281807306171,1.645313970706,1.960680723871,2.242422651225
3312,1.281807228939,1.645313831674,1.960680507386,2.242422343142
3313,1.281807151753,1.645313692726,1.960680291033,2.242422035245
3314,1.281807074614,1.645313553862,1.960680074809,2.242421727534
3315,1.281806997522,1.645313415082,1.960679858717,2.242421420009
3316,1.281806920476,1.645313276386,1.960679642754,2.242421112670
3317,1.281806843477,1.645313137773,1.960679426922,2.242420805515
3318,1.281806766524,1.645312999244,1.960679211220,2.242420498547
3319,1.281806689617,1.645312860798,1.960678995648,2.242420191763
3320,1.281806612757,1.645312722436,1.960678780206,2.242419885164
3321,1.281806535943,1.645312584157,1.960678564894,2.242419578749
3322,1.281806459176,1.645312445961,1.960678349712,2.242419272520
3323,1.281806382454,1.645312307849,1.960678134659,2.242418966475
3324,1.281806305779,1.645312169820,1.960677919735,2.242418660614
3325,1.281806229150,1.645312031873,1.960677704941,2.242418354936
3326,1.281806152567,1.645311894010,1.960677490276,2.242418049443
3327,1.281806076030,1.645311756229,1.960677275740,2.242417744134
3328,1.281805999538,1.645311618532,1.960677061333,2.242417439008
3329,1.281805923094,1.645311480917,1.960676847055,2.242417134066
3330,1.281805846694,1.645311343385,1.960676632906,2.242416829307
3331,1.281805770341,1.645311205935,1.960676418885,2.242416524730
3332,1.281805694034,1.645311068568,1.960676204993,2.242416220337
3333,1.281805617772,1.645310931284,1.960675991229,2.242415916127
3334,1.281805541556,1.645310794081,1.960675777594,2.242415612099
3335,1.281805465386,1.645310656962,1.960675564086,2.242415308253
3336,1.281805389262,1.645310519924,1.960675350707,2.242415004590
